file	model	utmos_ref	utmos	pesq_wb	estoi	mcd_db	seconds
01680620_v028_913689bc17.flac	bigvgan_v2	3.998	3.9478	4.5333	0.996	2.718	2.88
00791499_v063_14000bc909.flac	baseline	3.006	2.79	3.0197	0.9458	2.0417	10.08
00791499_v063_14000bc909.flac	plus_c	3.006	2.6827	3.2228	0.9489	1.9219	10.08
00791499_v063_14000bc909.flac	plus_cb	3.006	2.8149	3.1659	0.9476	1.983	10.08
00791499_v063_14000bc909.flac	plus_cba	3.006	2.7073	3.2772	0.9473	2.0586	10.08
00791499_v063_14000bc909.flac	vocos_pretrained_en	3.006	2.6794	2.8894	0.9482	2.3293	10.08
00791499_v063_14000bc909.flac	bigvgan_v2	3.006	2.969	4.427	0.991	2.1987	10.08
02628961_v013_dc1938cf8a.flac	baseline	3.5142	3.1113	3.3731	0.9619	2.2448	6.4
02628961_v013_dc1938cf8a.flac	plus_c	3.5142	3.4078	3.4821	0.9538	2.1745	6.4
02628961_v013_dc1938cf8a.flac	plus_cb	3.5142	3.3054	3.7347	0.9654	2.2012	6.4
02628961_v013_dc1938cf8a.flac	plus_cba	3.5142	3.2989	3.5543	0.9513	2.4034	6.4
02628961_v013_dc1938cf8a.flac	vocos_pretrained_en	3.5142	2.9224	3.6916	0.9558	2.4014	6.4
02628961_v013_dc1938cf8a.flac	bigvgan_v2	3.5142	3.4883	4.5389	0.996	2.7075	6.4
00072819_v079_bbe188d2d6.flac	baseline	2.7228	2.5297	2.958	0.9411	2.5855	14.08
00072819_v079_bbe188d2d6.flac	plus_c	2.7228	2.6016	2.875	0.9392	3.0324	14.08
00072819_v079_bbe188d2d6.flac	plus_cb	2.7228	2.5048	2.7528	0.9337	2.9143	14.08
00072819_v079_bbe188d2d6.flac	plus_cba	2.7228	2.5382	2.8371	0.9373	2.935	14.08
00072819_v079_bbe188d2d6.flac	vocos_pretrained_en	2.7228	2.4966	2.6002	0.9302	3.3967	14.08
00072819_v079_bbe188d2d6.flac	bigvgan_v2	2.7228	2.7573	4.3103	0.9869	2.468	14.08
00532353_v044_aae71b53c8.flac	baseline	2.8227	2.4922	3.411	0.9651	2.6838	7.68
00532353_v044_aae71b53c8.flac	plus_c	2.8227	2.4466	3.3938	0.9619	2.7047	7.68
00532353_v044_aae71b53c8.flac	plus_cb	2.8227	2.6656	3.3386	0.9568	2.7595	7.68
00532353_v044_aae71b53c8.flac	plus_cba	2.8227	2.6928	3.1611	0.9586	2.7888	7.68
00532353_v044_aae71b53c8.flac	vocos_pretrained_en	2.8227	2.3642	3.3246	0.9532	2.9422	7.68
00532353_v044_aae71b53c8.flac	bigvgan_v2	2.8227	2.8039	4.4774	0.9954	2.6332	7.68
00809045_v022_858cc21b15.flac	baseline	2.0473	1.7971	3.8267	0.9692	2.8931	13.92
00809045_v022_858cc21b15.flac	plus_c	2.0473	1.7154	3.8621	0.9683	2.8757	13.92
00809045_v022_858cc21b15.flac	plus_cb	2.0473	1.8751	3.9784	0.9701	2.8967	13.92
00809045_v022_858cc21b15.flac	plus_cba	2.0473	1.7006	3.8413	0.965	2.884	13.92
00809045_v022_858cc21b15.flac	vocos_pretrained_en	2.0473	1.7034	3.6702	0.9615	3.149	13.92
00809045_v022_858cc21b15.flac	bigvgan_v2	2.0473	1.7558	3.9158	0.9806	3.9769	13.92
04238786_v051_80780c7d24.flac	baseline	3.4879	3.5206	3.3168	0.9415	2.4879	3.36
04238786_v051_80780c7d24.flac	plus_c	3.4879	3.3613	3.1273	0.9478	2.468	3.36
04238786_v051_80780c7d24.flac	plus_cb	3.4879	3.4098	3.4375	0.9497	2.5769	3.36
04238786_v051_80780c7d24.flac	plus_cba	3.4879	3.4905	3.4107	0.9397	2.3844	3.36
04238786_v051_80780c7d24.flac	vocos_pretrained_en	3.4879	3.4837	2.9611	0.9505	2.4514	3.36
04238786_v051_80780c7d24.flac	bigvgan_v2	3.4879	3.4763	3.9496	0.9893	2.9194	3.36
02915652_v075_0067854ea8.flac	baseline	2.6466	2.4255	3.7251	0.981	2.7349	11.04
02915652_v075_0067854ea8.flac	plus_c	2.6466	2.497	3.8567	0.9822	2.6674	11.04
02915652_v075_0067854ea8.flac	plus_cb	2.6466	2.4384	3.7138	0.9832	2.687	11.04
02915652_v075_0067854ea8.flac	plus_cba	2.6466	2.5424	3.7814	0.981	2.7662	11.04
02915652_v075_0067854ea8.flac	vocos_pretrained_en	2.6466	2.5914	3.703	0.9804	2.9175	11.04
02915652_v075_0067854ea8.flac	bigvgan_v2	2.6466	2.6192	4.2874	0.9949	2.6916	11.04
06895899_v047_0f3a531afb.flac	baseline	3.408	3.1629	3.7397	0.97	2.974	1.12
06895899_v047_0f3a531afb.flac	plus_c	3.408	3.0757	3.7702	0.973	3.136	1.12
06895899_v047_0f3a531afb.flac	plus_cb	3.408	3.0896	3.6495	0.9701	2.8211	1.12
06895899_v047_0f3a531afb.flac	plus_cba	3.408	3.3955	3.5442	0.9732	3.7943	1.12
06895899_v047_0f3a531afb.flac	vocos_pretrained_en	3.408	3.4151	3.5052	0.9719	3.7495	1.12
06895899_v047_0f3a531afb.flac	bigvgan_v2	3.408	3.3854	4.5763	0.9965	3.5926	1.12
01717066_v070_a598dfac5e.flac	baseline	2.5347	2.339	3.2241	0.9664	2.1083	5.92
01717066_v070_a598dfac5e.flac	plus_c	2.5347	2.4096	2.7066	0.958	2.0809	5.92
01717066_v070_a598dfac5e.flac	plus_cb	2.5347	2.444	3.2638	0.9623	2.2008	5.92
01717066_v070_a598dfac5e.flac	plus_cba	2.5347	2.08	2.6898	0.9598	2.2798	5.92
01717066_v070_a598dfac5e.flac	vocos_pretrained_en	2.5347	2.2487	2.8217	0.952	2.5846	5.92
01717066_v070_a598dfac5e.flac	bigvgan_v2	2.5347	2.5691	4.4588	0.9962	2.7291	5.92
00080979_v069_b9880b6e65.flac	baseline	2.8247	2.8543	3.5549	0.9685	2.6152	3.2
00080979_v069_b9880b6e65.flac	plus_c	2.8247	2.8348	4.0453	0.979	2.5913	3.2
00080979_v069_b9880b6e65.flac	plus_cb	2.8247	2.8423	3.1402	0.9751	2.6118	3.2
00080979_v069_b9880b6e65.flac	plus_cba	2.8247	2.857	3.5009	0.9751	2.6692	3.2
00080979_v069_b9880b6e65.flac	vocos_pretrained_en	2.8247	2.7029	3.6431	0.973	2.8938	3.2
00080979_v069_b9880b6e65.flac	bigvgan_v2	2.8247	2.8019	4.3982	0.9946	3.0084	3.2
00719492_v025_8131211ac9.flac	baseline	2.1254	2.1236	3.4264	0.9611	2.5148	6.56
00719492_v025_8131211ac9.flac	plus_c	2.1254	2.3266	3.3936	0.9596	2.544	6.56
00719492_v025_8131211ac9.flac	plus_cb	2.1254	2.3239	3.4289	0.9626	2.7409	6.56
00719492_v025_8131211ac9.flac	plus_cba	2.1254	2.1134	3.6965	0.9609	2.5278	6.56
00719492_v025_8131211ac9.flac	vocos_pretrained_en	2.1254	2.2438	3.1472	0.9499	2.8629	6.56
00719492_v025_8131211ac9.flac	bigvgan_v2	2.1254	2.2184	4.2712	0.9875	3.8984	6.56
02976958_v039_2424046831.flac	baseline	3.0363	2.8605	3.8771	0.9805	3.2229	6.08
02976958_v039_2424046831.flac	plus_c	3.0363	2.5242	3.899	0.9803	3.2946	6.08
02976958_v039_2424046831.flac	plus_cb	3.0363	2.9312	3.9612	0.9782	3.2463	6.08
02976958_v039_2424046831.flac	plus_cba	3.0363	2.9244	3.9047	0.9779	3.2658	6.08
02976958_v039_2424046831.flac	vocos_pretrained_en	3.0363	2.6861	3.7718	0.9747	3.5062	6.08
02976958_v039_2424046831.flac	bigvgan_v2	3.0363	3.0163	4.5016	0.9969	3.8899	6.08
07056794_v075_6af526965a.flac	baseline	3.7778	3.9364	4.2327	0.9797	3.0261	2.4
07056794_v075_6af526965a.flac	plus_c	3.7778	3.4741	4.0142	0.9824	2.9994	2.4
07056794_v075_6af526965a.flac	plus_cb	3.7778	3.9451	4.1053	0.9877	2.9233	2.4
07056794_v075_6af526965a.flac	plus_cba	3.7778	3.857	4.2805	0.9895	2.9522	2.4
07056794_v075_6af526965a.flac	vocos_pretrained_en	3.7778	3.4407	3.8817	0.9807	3.171	2.4
07056794_v075_6af526965a.flac	bigvgan_v2	3.7778	3.9983	4.5175	0.9973	4.4303	2.4
00671250_v055_7db783a5e0.flac	baseline	3.6081	3.4083	3.5715	0.9396	1.635	3.52
00671250_v055_7db783a5e0.flac	plus_c	3.6081	3.443	3.2154	0.9429	1.5474	3.52
00671250_v055_7db783a5e0.flac	plus_cb	3.6081	3.4164	3.5245	0.9501	1.6543	3.52
00671250_v055_7db783a5e0.flac	plus_cba	3.6081	3.383	3.1794	0.9475	1.6298	3.52
00671250_v055_7db783a5e0.flac	vocos_pretrained_en	3.6081	3.4771	3.2735	0.9359	1.9159	3.52
00671250_v055_7db783a5e0.flac	bigvgan_v2	3.6081	3.6715	4.3446	0.9896	2.3103	3.52
07626083_v023_b93a17b304.flac	baseline	2.3518	1.8341	3.9695	0.9813	2.5447	4.64
07626083_v023_b93a17b304.flac	plus_c	2.3518	1.798	3.8971	0.9767	2.5769	4.64
07626083_v023_b93a17b304.flac	plus_cb	2.3518	1.7364	4.0138	0.9806	2.5513	4.64
07626083_v023_b93a17b304.flac	plus_cba	2.3518	1.6676	3.9178	0.9768	2.615	4.64
07626083_v023_b93a17b304.flac	vocos_pretrained_en	2.3518	1.8667	3.9969	0.9774	2.7869	4.64
07626083_v023_b93a17b304.flac	bigvgan_v2	2.3518	2.1148	4.217	0.9931	3.1326	4.64
01473293_v006_5225e45619.flac	baseline	2.7154	2.7546	4.0301	0.9752	2.3655	2.4
01473293_v006_5225e45619.flac	plus_c	2.7154	2.5687	3.7929	0.9817	2.3305	2.4
01473293_v006_5225e45619.flac	plus_cb	2.7154	2.5131	3.6288	0.9724	2.3577	2.4
01473293_v006_5225e45619.flac	plus_cba	2.7154	2.6679	4.0994	0.9797	2.4133	2.4
01473293_v006_5225e45619.flac	vocos_pretrained_en	2.7154	2.544	3.6973	0.977	2.5211	2.4
01473293_v006_5225e45619.flac	bigvgan_v2	2.7154	2.8359	4.4972	0.9961	2.48	2.4
00053498_v017_baa3431fed.flac	baseline	1.7766	1.8244	2.4591	0.9313	2.6791	9.92
00053498_v017_baa3431fed.flac	plus_c	1.7766	1.7605	2.263	0.9334	2.6844	9.92
00053498_v017_baa3431fed.flac	plus_cb	1.7766	1.6343	2.6798	0.9379	2.7825	9.92
00053498_v017_baa3431fed.flac	plus_cba	1.7766	1.6065	2.7165	0.9287	2.6257	9.92
00053498_v017_baa3431fed.flac	vocos_pretrained_en	1.7766	1.4649	2.4749	0.9054	2.8871	9.92
00053498_v017_baa3431fed.flac	bigvgan_v2	1.7766	1.834	4.0833	0.9864	2.2587	9.92
07204327_v074_67811c4aee.flac	baseline	3.6438	3.6549	3.6529	0.9775	1.984	1.12
07204327_v074_67811c4aee.flac	plus_c	3.6438	3.4693	3.9771	0.9923	2.6941	1.12
07204327_v074_67811c4aee.flac	plus_cb	3.6438	3.4977	3.195	0.9862	2.1595	1.12
07204327_v074_67811c4aee.flac	plus_cba	3.6438	3.5166	3.9734	0.9924	2.1973	1.12
07204327_v074_67811c4aee.flac	vocos_pretrained_en	3.6438	3.5828	3.3976	0.9751	2.9988	1.12
07204327_v074_67811c4aee.flac	bigvgan_v2	3.6438	3.6585	4.4558	0.9978	3.8993	1.12
07506524_v008_2c26c8b2e4.flac	baseline	3.5876	3.3279	3.2818	0.9749	2.1721	1.92
07506524_v008_2c26c8b2e4.flac	plus_c	3.5876	3.6577	3.7948	0.9785	2.1583	1.92
07506524_v008_2c26c8b2e4.flac	plus_cb	3.5876	3.7371	3.6978	0.9795	2.0716	1.92
07506524_v008_2c26c8b2e4.flac	plus_cba	3.5876	3.479	3.7353	0.9589	2.3181	1.92
07506524_v008_2c26c8b2e4.flac	vocos_pretrained_en	3.5876	3.6439	3.8898	0.9787	2.6424	1.92
07506524_v008_2c26c8b2e4.flac	bigvgan_v2	3.5876	3.6475	4.4245	0.9955	3.046	1.92
01109127_v079_3c50792416.flac	baseline	2.823	2.605	3.137	0.9412	2.3976	11.68
01109127_v079_3c50792416.flac	plus_c	2.823	2.6591	2.97	0.9434	2.3233	11.68
01109127_v079_3c50792416.flac	plus_cb	2.823	2.6483	2.9031	0.9436	2.5186	11.68
01109127_v079_3c50792416.flac	plus_cba	2.823	2.5314	3.0375	0.9391	2.3754	11.68
01109127_v079_3c50792416.flac	vocos_pretrained_en	2.823	2.5899	2.4051	0.9285	2.9648	11.68
01109127_v079_3c50792416.flac	bigvgan_v2	2.823	2.823	4.3458	0.9895	2.4979	11.68
00368827_v015_b8c278d7b7.flac	baseline	2.7348	2.248	3.8214	0.9685	2.2878	8.0
00368827_v015_b8c278d7b7.flac	plus_c	2.7348	2.2054	3.8332	0.9727	2.2695	8.0
00368827_v015_b8c278d7b7.flac	plus_cb	2.7348	2.3024	3.8436	0.9693	2.2876	8.0
00368827_v015_b8c278d7b7.flac	plus_cba	2.7348	2.3068	3.8971	0.9689	2.2585	8.0
00368827_v015_b8c278d7b7.flac	vocos_pretrained_en	2.7348	2.2807	3.9089	0.9699	2.2988	8.0
00368827_v015_b8c278d7b7.flac	bigvgan_v2	2.7348	2.5623	4.4482	0.9923	2.0386	8.0
02745818_v066_cd0738051c.flac	baseline	3.4786	2.7092	3.1308	0.9643	2.3671	7.2
02745818_v066_cd0738051c.flac	plus_c	3.4786	3.121	3.2217	0.9665	2.3772	7.2
02745818_v066_cd0738051c.flac	plus_cb	3.4786	2.9292	3.4601	0.967	2.4914	7.2
02745818_v066_cd0738051c.flac	plus_cba	3.4786	2.8264	3.0076	0.9599	2.5459	7.2
02745818_v066_cd0738051c.flac	vocos_pretrained_en	3.4786	2.7657	3.3823	0.9606	3.0287	7.2
02745818_v066_cd0738051c.flac	bigvgan_v2	3.4786	3.4203	4.3931	0.9942	3.0823	7.2
00007504_v010_3647ad2eb3.flac	baseline	1.379	1.3563	3.2568	0.9347	2.6262	6.08
00007504_v010_3647ad2eb3.flac	plus_c	1.379	1.3736	3.4245	0.9363	2.5685	6.08
00007504_v010_3647ad2eb3.flac	plus_cb	1.379	1.3637	3.191	0.9338	2.6828	6.08
00007504_v010_3647ad2eb3.flac	plus_cba	1.379	1.3645	3.0289	0.9317	2.584	6.08
00007504_v010_3647ad2eb3.flac	vocos_pretrained_en	1.379	1.3668	3.2109	0.9255	2.7538	6.08
00007504_v010_3647ad2eb3.flac	bigvgan_v2	1.379	1.3819	4.0442	0.9822	2.4865	6.08
00735637_v002_c7ac4413c2.flac	baseline	3.8326	3.4001	3.5978	0.9532	2.0958	3.52
00735637_v002_c7ac4413c2.flac	plus_c	3.8326	3.1369	3.5716	0.9594	2.0754	3.52
00735637_v002_c7ac4413c2.flac	plus_cb	3.8326	2.8896	3.1245	0.9427	2.1761	3.52
00735637_v002_c7ac4413c2.flac	plus_cba	3.8326	3.2328	3.2605	0.941	2.3577	3.52
00735637_v002_c7ac4413c2.flac	vocos_pretrained_en	3.8326	3.5145	3.5485	0.9507	2.3459	3.52
00735637_v002_c7ac4413c2.flac	bigvgan_v2	3.8326	3.8743	4.1149	0.9925	2.0944	3.52
00553381_v078_2ff4b0c42e.flac	baseline	3.2762	3.0905	3.7357	0.9764	1.8048	8.8
00553381_v078_2ff4b0c42e.flac	plus_c	3.2762	3.0928	3.4395	0.9713	1.8469	8.8
00553381_v078_2ff4b0c42e.flac	plus_cb	3.2762	3.1262	3.5882	0.9723	1.8495	8.8
00553381_v078_2ff4b0c42e.flac	plus_cba	3.2762	2.8558	3.5486	0.9714	1.8537	8.8
00553381_v078_2ff4b0c42e.flac	vocos_pretrained_en	3.2762	2.8464	3.0478	0.9642	2.1773	8.8
00553381_v078_2ff4b0c42e.flac	bigvgan_v2	3.2762	3.3022	4.5136	0.9954	3.4794	8.8
00141390_v048_5f1749b58b.flac	baseline	3.6872	3.2117	3.6666	0.967	2.3736	4.8
00141390_v048_5f1749b58b.flac	plus_c	3.6872	3.2609	3.3651	0.9702	2.4189	4.8
00141390_v048_5f1749b58b.flac	plus_cb	3.6872	3.5819	3.705	0.9747	2.5265	4.8
00141390_v048_5f1749b58b.flac	plus_cba	3.6872	3.4655	3.57	0.9677	2.5415	4.8
00141390_v048_5f1749b58b.flac	vocos_pretrained_en	3.6872	3.2948	3.1056	0.9617	3.0759	4.8
00141390_v048_5f1749b58b.flac	bigvgan_v2	3.6872	3.6735	4.4895	0.996	3.0729	4.8
00993723_v044_44393cd4e6.flac	baseline	2.9045	2.8164	2.9985	0.9539	2.5663	3.52
00993723_v044_44393cd4e6.flac	plus_c	2.9045	2.7398	3.3163	0.9578	2.5286	3.52
00993723_v044_44393cd4e6.flac	plus_cb	2.9045	2.701	3.2605	0.9552	2.4799	3.52
00993723_v044_44393cd4e6.flac	plus_cba	2.9045	2.75	3.0244	0.9559	2.3349	3.52
00993723_v044_44393cd4e6.flac	vocos_pretrained_en	2.9045	2.6143	2.7553	0.9403	2.7723	3.52
00993723_v044_44393cd4e6.flac	bigvgan_v2	2.9045	2.9045	4.4225	0.9942	2.3674	3.52
03666515_v074_541ccdb653.flac	baseline	2.2058	2.2463	3.8031	0.9764	2.2798	9.28
03666515_v074_541ccdb653.flac	plus_c	2.2058	2.0884	3.45	0.9752	2.3386	9.28
03666515_v074_541ccdb653.flac	plus_cb	2.2058	2.2064	3.6225	0.975	2.3706	9.28
03666515_v074_541ccdb653.flac	plus_cba	2.2058	2.0174	3.5976	0.9757	2.4617	9.28
03666515_v074_541ccdb653.flac	vocos_pretrained_en	2.2058	2.0708	3.4232	0.9698	2.7939	9.28
03666515_v074_541ccdb653.flac	bigvgan_v2	2.2058	2.2556	4.449	0.9941	4.2681	9.28
02823896_v066_44cf16d4a2.flac	baseline	3.1301	2.8806	4.0524	0.9788	2.2569	2.56
02823896_v066_44cf16d4a2.flac	plus_c	3.1301	2.7485	3.0599	0.9719	2.3241	2.56
02823896_v066_44cf16d4a2.flac	plus_cb	3.1301	2.967	3.5332	0.9702	2.3421	2.56
02823896_v066_44cf16d4a2.flac	plus_cba	3.1301	2.7531	3.4916	0.97	2.4228	2.56
02823896_v066_44cf16d4a2.flac	vocos_pretrained_en	3.1301	3.0689	3.1401	0.9716	2.7728	2.56
02823896_v066_44cf16d4a2.flac	bigvgan_v2	3.1301	3.2033	4.4562	0.9957	3.2728	2.56
01562840_v051_c1463ae5dd.flac	baseline	3.2264	3.0839	3.4403	0.9555	2.0225	2.88
01562840_v051_c1463ae5dd.flac	plus_c	3.2264	3.1434	3.3745	0.9589	2.0992	2.88
01562840_v051_c1463ae5dd.flac	plus_cb	3.2264	3.118	3.5513	0.9653	1.9365	2.88
01562840_v051_c1463ae5dd.flac	plus_cba	3.2264	2.9421	3.6546	0.965	1.9226	2.88
01562840_v051_c1463ae5dd.flac	vocos_pretrained_en	3.2264	3.0005	3.6746	0.9585	2.4113	2.88
01562840_v051_c1463ae5dd.flac	bigvgan_v2	3.2264	3.2512	4.5552	0.9957	2.7851	2.88
00451181_v006_33142981f4.flac	baseline	3.776	3.3994	3.958	0.9852	2.7278	7.36
00451181_v006_33142981f4.flac	plus_c	3.776	3.2004	3.6718	0.9815	2.6878	7.36
00451181_v006_33142981f4.flac	plus_cb	3.776	3.3238	3.8379	0.983	2.7087	7.36
00451181_v006_33142981f4.flac	plus_cba	3.776	3.1008	3.821	0.9789	2.6913	7.36
00451181_v006_33142981f4.flac	vocos_pretrained_en	3.776	3.4698	3.7479	0.9833	2.9051	7.36
00451181_v006_33142981f4.flac	bigvgan_v2	3.776	3.7714	4.4457	0.9975	2.655	7.36
01460140_v050_7b720a49b1.flac	baseline	3.1499	3.1939	2.7694	0.9417	1.8571	2.88
01460140_v050_7b720a49b1.flac	plus_c	3.1499	3.2805	3.1816	0.9483	1.8944	2.88
01460140_v050_7b720a49b1.flac	plus_cb	3.1499	2.9352	3.0947	0.9465	1.8673	2.88
01460140_v050_7b720a49b1.flac	plus_cba	3.1499	3.1409	3.3332	0.9504	2.0006	2.88
01460140_v050_7b720a49b1.flac	vocos_pretrained_en	3.1499	3.0218	3.0915	0.939	2.1555	2.88
01460140_v050_7b720a49b1.flac	bigvgan_v2	3.1499	3.1393	4.3901	0.9924	2.7875	2.88
00966068_v033_f55f5679d5.flac	baseline	1.289	1.4469	1.7604	0.9039	3.5165	8.16
00966068_v033_f55f5679d5.flac	plus_c	1.289	1.5654	1.8437	0.9132	3.2638	8.16
00966068_v033_f55f5679d5.flac	plus_cb	1.289	1.4716	1.7041	0.903	3.2225	8.16
00966068_v033_f55f5679d5.flac	plus_cba	1.289	1.3885	1.7901	0.9016	3.4783	8.16
00966068_v033_f55f5679d5.flac	vocos_pretrained_en	1.289	1.3798	1.5889	0.893	3.4824	8.16
00966068_v033_f55f5679d5.flac	bigvgan_v2	1.289	1.3152	3.6299	0.976	4.2463	8.16
01862186_v059_3da26d1290.flac	baseline	3.0579	2.8263	3.8342	0.9732	2.5412	8.32
01862186_v059_3da26d1290.flac	plus_c	3.0579	2.5919	3.8069	0.9731	2.625	8.32
01862186_v059_3da26d1290.flac	plus_cb	3.0579	2.6731	3.8529	0.9744	2.4672	8.32
01862186_v059_3da26d1290.flac	plus_cba	3.0579	2.8138	3.882	0.975	2.4687	8.32
01862186_v059_3da26d1290.flac	vocos_pretrained_en	3.0579	2.7935	3.6962	0.969	2.7757	8.32
01862186_v059_3da26d1290.flac	bigvgan_v2	3.0579	3.1347	4.3895	0.9945	2.2664	8.32
01328174_v045_e804e0a514.flac	baseline	3.1079	3.1581	3.4828	0.9769	2.2053	4.48
01328174_v045_e804e0a514.flac	plus_c	3.1079	3.0709	3.6987	0.9765	2.1742	4.48
01328174_v045_e804e0a514.flac	plus_cb	3.1079	2.9592	3.6771	0.9738	2.2891	4.48
01328174_v045_e804e0a514.flac	plus_cba	3.1079	2.878	3.5905	0.9738	2.2845	4.48
01328174_v045_e804e0a514.flac	vocos_pretrained_en	3.1079	2.8494	3.1936	0.9694	2.6223	4.48
01328174_v045_e804e0a514.flac	bigvgan_v2	3.1079	3.2095	4.4932	0.9969	2.8516	4.48
01552884_v046_54e2f9d817.flac	baseline	2.7073	2.5222	3.7445	0.9794	2.6656	10.72
01552884_v046_54e2f9d817.flac	plus_c	2.7073	2.5332	3.5378	0.9751	2.6927	10.72
01552884_v046_54e2f9d817.flac	plus_cb	2.7073	2.4696	3.7722	0.9794	2.6801	10.72
01552884_v046_54e2f9d817.flac	plus_cba	2.7073	2.4436	3.6785	0.9757	2.6968	10.72
01552884_v046_54e2f9d817.flac	vocos_pretrained_en	2.7073	2.3176	3.5422	0.9745	2.8621	10.72
01552884_v046_54e2f9d817.flac	bigvgan_v2	2.7073	2.7674	4.3459	0.9949	2.5924	10.72
00962179_v021_be3d04b7e0.flac	baseline	3.5955	3.5647	1.3145	0.97	2.3455	3.68
00962179_v021_be3d04b7e0.flac	plus_c	3.5955	3.6008	2.4569	0.9677	2.3872	3.68
00962179_v021_be3d04b7e0.flac	plus_cb	3.5955	3.5338	1.3041	0.971	2.5857	3.68
00962179_v021_be3d04b7e0.flac	plus_cba	3.5955	3.5237	1.3726	0.9779	2.5885	3.68
00962179_v021_be3d04b7e0.flac	vocos_pretrained_en	3.5955	3.3247	2.8079	0.9686	2.8099	3.68
00962179_v021_be3d04b7e0.flac	bigvgan_v2	3.5955	3.6037	4.4174	0.9964	2.7998	3.68
00284660_v033_0bce64534f.flac	baseline	1.62	2.0176	1.8374	0.9245	3.7455	7.36
00284660_v033_0bce64534f.flac	plus_c	1.62	2.0122	1.804	0.9253	3.4399	7.36
00284660_v033_0bce64534f.flac	plus_cb	1.62	1.9265	1.8714	0.9267	3.5618	7.36
00284660_v033_0bce64534f.flac	plus_cba	1.62	1.9972	1.8578	0.9284	3.6182	7.36
00284660_v033_0bce64534f.flac	vocos_pretrained_en	1.62	1.8124	1.501	0.9094	3.7404	7.36
00284660_v033_0bce64534f.flac	bigvgan_v2	1.62	1.6824	3.6442	0.9792	4.6142	7.36
01449177_v016_f842c3e6a1.flac	baseline	3.269	3.141	3.2382	0.9489	2.5335	4.0
01449177_v016_f842c3e6a1.flac	plus_c	3.269	3.2394	3.0656	0.9514	2.5822	4.0
01449177_v016_f842c3e6a1.flac	plus_cb	3.269	3.1158	3.0292	0.9516	2.5799	4.0
01449177_v016_f842c3e6a1.flac	plus_cba	3.269	3.1175	3.1319	0.9497	2.9085	4.0
01449177_v016_f842c3e6a1.flac	vocos_pretrained_en	3.269	3.1895	3.2293	0.9545	3.3519	4.0
01449177_v016_f842c3e6a1.flac	bigvgan_v2	3.269	3.1151	4.4325	0.9938	2.4061	4.0
07129403_v044_ab1cc62db5.flac	baseline	2.6912	2.5984	2.7873	0.9576	2.4308	4.64
07129403_v044_ab1cc62db5.flac	plus_c	2.6912	2.4744	3.527	0.965	2.4387	4.64
07129403_v044_ab1cc62db5.flac	plus_cb	2.6912	2.6686	3.3399	0.9638	2.6716	4.64
07129403_v044_ab1cc62db5.flac	plus_cba	2.6912	2.4865	3.4115	0.9633	2.6223	4.64
07129403_v044_ab1cc62db5.flac	vocos_pretrained_en	2.6912	2.3275	2.9966	0.9571	2.7617	4.64
07129403_v044_ab1cc62db5.flac	bigvgan_v2	2.6912	2.6749	4.4007	0.9952	2.3975	4.64
04279825_v015_637f426348.flac	baseline	2.7652	2.3688	3.7117	0.9776	2.2581	3.04
04279825_v015_637f426348.flac	plus_c	2.7652	2.2012	3.5716	0.9735	2.209	3.04
04279825_v015_637f426348.flac	plus_cb	2.7652	2.4491	3.8519	0.9734	2.1889	3.04
04279825_v015_637f426348.flac	plus_cba	2.7652	2.274	3.7972	0.9751	2.2629	3.04
04279825_v015_637f426348.flac	vocos_pretrained_en	2.7652	2.1907	3.8242	0.9757	2.2698	3.04
04279825_v015_637f426348.flac	bigvgan_v2	2.7652	2.7734	4.4227	0.9937	2.0252	3.04
02541662_v042_fe0e40e3d7.flac	baseline	2.3196	2.4277	3.6358	0.9536	2.0782	4.0
02541662_v042_fe0e40e3d7.flac	plus_c	2.3196	2.3931	3.6565	0.9593	2.1278	4.0
02541662_v042_fe0e40e3d7.flac	plus_cb	2.3196	2.4236	3.655	0.9582	2.1484	4.0
02541662_v042_fe0e40e3d7.flac	plus_cba	2.3196	2.4144	3.4351	0.9526	2.3351	4.0
02541662_v042_fe0e40e3d7.flac	vocos_pretrained_en	2.3196	2.3585	3.2947	0.9452	2.3923	4.0
02541662_v042_fe0e40e3d7.flac	bigvgan_v2	2.3196	2.3817	4.3981	0.9902	2.1857	4.0
00613324_v039_a74f8e0aaa.flac	baseline	3.5559	3.3446	3.9838	0.9806	2.6511	3.84
00613324_v039_a74f8e0aaa.flac	plus_c	3.5559	3.3581	3.9717	0.9799	2.5528	3.84
00613324_v039_a74f8e0aaa.flac	plus_cb	3.5559	3.3594	3.8318	0.9794	2.6281	3.84
00613324_v039_a74f8e0aaa.flac	plus_cba	3.5559	3.2301	3.8981	0.9755	2.5885	3.84
00613324_v039_a74f8e0aaa.flac	vocos_pretrained_en	3.5559	3.352	3.867	0.9785	2.7582	3.84
00613324_v039_a74f8e0aaa.flac	bigvgan_v2	3.5559	3.5449	4.5256	0.9977	3.2928	3.84
02576431_v061_9c4802d274.flac	baseline	3.2036	2.6492	3.8809	0.9762	2.9163	6.72
02576431_v061_9c4802d274.flac	plus_c	3.2036	2.9493	3.9172	0.9819	2.8692	6.72
02576431_v061_9c4802d274.flac	plus_cb	3.2036	2.8281	3.9307	0.9792	2.9343	6.72
02576431_v061_9c4802d274.flac	plus_cba	3.2036	2.7292	3.9124	0.9763	2.9246	6.72
